id,oriented,tetrahedra,flat count,negative count
pLAMvLPwMMQbcbdeihkjmnnomooxxjxxeejvuehibup,0,15,4,0
pLAMvLMPzPQbcbdehikjjlonnoohhjhhqhfnbxanwax,0,15,5,0
pLAMvLMPwPQbcbdehikjjlmnooohhjhhqhfnbawoeee,0,15,5,0
pLAMvLMPzPQbcbdehikjjlonnoohhjhhqhfnbxqnwqx,0,15,5,0
pLAMvLMMwPQbcbdejhkkljmnoooxxjxxqxvgafcoduu,0,15,5,0
pLAMvLzAPMQbcbdejkkljmlonooxxjxxqqjlfxtiomq,0,15,4,0
nLAMLvQLPkbcbdegiijllmmmxxjxxjaffxfsss,0,13,4,0
pLAMvLMwPPQbcbdeihkjknmnoooxxjxxuxvnbhocild,0,15,5,0
pLAMLvQzLPQbcbdegiijklononoxxjxxjafftgaxaig,0,15,6,0
pLAMLvQzLAQbcbdegiijknmnoooxxjxxjafftaoiaas,0,15,6,0
pLAMLvQvPPQbcbdegiijlnonoonxxjxxjafffsqshhf,0,15,6,0
pLAMLvQzLPQbcbdegiijklononoxxjxxjafftgqxqig,0,15,6,0
pLAMLvMMwPQbcbdegikjjlnoonoxxjxxjaaoomxssfw,0,15,6,0
pLAMLvQLzAQbcbdegiijllmnoooxxjxxjaffxfslpss,0,15,6,0
pLAMLvwMMPQbcbdegjijmlnnoooxxjxxjmfnloilxxf,0,15,6,0
pLAMLvwQLMQbcbdegjikjlnnoooxxjxxjmfxnoidxxn,0,15,6,0
pLAMLvwQLPQbcbdegjikjnmmoooxxjxxjmfxnaswdoo,0,15,6,0
pLAMLvwQLPQbcbdegjikjnmmoooxxjxxjmfxnaswmof,0,15,6,0
pLAMLvwQzPQbcbdegjikjmnonooxxjxxjmfxnkqahpo,0,15,6,0
pLAMLvwMMPQbcbdegjijmlonnooxxjxxjmfnlwxhhxf,0,15,6,0
pLAMLvwQzPQbcbdegjikjmomnooxxjxxjmfxnkawhoo,0,15,6,0
pLAMLvwMzQQbcbdegjijlomnnooxxjxxjmfnfajsnxp,0,15,6,0
pLAMLvwLQPQbcbdegjmjlnmomooxxjxxjmanprvacud,0,15,6,0
pLAMLvwMLQQbcbdegjijomonnonxxjxxjmfnlctswhn,0,15,6,0
pLAMLvwMLQQbcbdegjijlmnnoooxxjxxjmfnocswhdh,0,15,6,0
pLAMLvwQLPQbcbdegjikjnmmoooxxjxxjmfxnqswmff,0,15,6,0
pLAMLvwQzPQbcbdegjikjmononoxxjxxjmfxnkaqxeo,0,15,6,0
pLAMLvwQLPQbcbdegjikjnmmoooxxjxxjmfxnqswdfo,0,15,6,0
pLAMLvwQLPQbcbdegjikjlnonooxxjxxjmfxnolpdpg,0,15,6,0
pLAMLvMMvQQbcbdegjkijnmoonoxxjxxjmafnhjxllf,0,15,6,0
pLAMLvwMPPQbcbdegjijnlnonooxxjxxjmfnkosuvxx,0,15,6,0
pLAMLvwQLAQbcbdegjikjlnmoooxxjxxjmfxnoiwakk,0,15,6,0
nLAMzLLLQkcbbdefhjkklmmmhhkhhhcxgjlmgg,0,13,3,0
nLAMvLMMPkbcbdejiiikmlmmhhjhhahwcvauvv,0,13,3,0
nLAMvLMAPkbcbdejhkkjmlmmxxjxxqxvgbaucc,0,13,3,0
nLAMLvAPMkbcbdegiillkmmmxxjxxjaftxqnnc,0,13,4,0
nLAMLvwPQkbcbdegjkljmlmmxxjxxjmhanlovf,0,13,4,0
pLAMzLLLMPQcbbdefhjkkmmonoohhkhhhcxgjmcafle,0,15,5,0
pLAMvLMMzPQbcbdejiiikmmonoohhjhhahwcvavpvaa,0,15,5,0
pLAMvLMAzPQbcbdejhkkjmomnooxxjxxqxvgbaabrqu,0,15,5,0
pLAMLvAPMzQbcbdegiillkmnoooxxjxxjaftxqwhawn,0,15,6,0
pLAMLvAPvQQbcbdegjiljlnoonoxxjxxjmbanbuplhg,0,15,6,0
pLAMLvAPvQQbcbdegjiljlnoonoxxjxxjmbanbmplag,0,15,6,0
pLAMLvAMLMQbcbdegjikjlnoonoxxjxxjmbanflxpiw,0,15,6,0
pLAMLvwzMQQbcbdegjkjlmoonnoxxjxxjmhnovswffs,0,15,6,0
pLAMLvwQPzQbcbdegjikjlmnoooxxjxxjmfhnocaiss,0,15,6,0
pLAMzLLvQPQcbbdefhjklmmonoohhkhhhcxjlmgbbgg,0,15,5,0
pLAMvLMwzQQbcbdejiiinlnmooohhjhhahwcauvfvvg,0,15,5,0
pLAMvLMwLQQbcbdejhkknmoononxxjxxqxvgaubbvrc,0,15,5,0
pLAMLvAzMAQbcbdegiilknmnoooxxjxxjaftqnkcxxa,0,15,6,0
pLAMLvwLQPQbcbdegjmjnlmonooxxjxxjmanlsvpfpp,0,15,6,0
pLAMLvwLAQQbcbdegjljmnmomooxxjxxjmanlvvtfhh,0,15,6,0
pLAMLvwwQPQbcbdegjkjlnmonooxxjxxjmanpfrespe,0,15,6,0
pLAMLvwzMQQbcbdegjkjloomnnoxxjxxjmhnocsbffs,0,15,6,0
pLAMLvwMLQQbcbdegjijlonnonoxxjxxjmfnoaswhnh,0,15,6,0
pLAMzLzMwPQcbbdefhjkjlmonoohhkhhhchoktkpolh,0,15,5,0
pLAMzvPALMQcbbdefkjijlnnooohhkhhhhadbarbtmx,0,15,5,0
pLAMzvLQLPQbcbdefkilklmnoooxxjxxxaegbgxgwjk,0,15,5,0
pLAMzvLALQQbcbdefkilklnonooxxjxxxaxnbgtskgg,0,15,4,0
pLAMzLLzMAQcbbdefhjkkmnnooohhkhhhcxcjlfnaat,0,15,5,0
pLAMzLLzMMQcbbdefhjkknmonoohhkhhhcxcjtoafal,0,15,5,0
pLAMzLLzMAQcbbdefhjkkmnnooohhkhhhcxcjlfnaqi,0,15,5,0
pLAMzLLPwMQcbbdefhjklknnooohhkhhhcxcajgfqqi,0,15,5,0
pLAMLvPvQPQbcbdegkjkkmnonooxxjxxjjsboufpsum,0,15,5,0
pLAMvLMwAMQbcbdejiiikmnnooohhjhhahwcoxbvaax,0,15,5,0
pLAMvLMMwPQbcbdejiiilkmnooohhjhhahwcaovouuu,0,15,5,0
pLAMvLMwAMQbcbdejiiikmnnooohhjhhahwcoxbvqah,0,15,5,0
pLAMvLMwMPQbcbdejiiiknomnoohhjhhahwcoaaovap,0,15,5,0
pLAMvLzMMMQcbbdeikimknnomoohhkhhaxcqndpivdt,0,15,4,0
pLAMLvzQzMQbcbdegkikjlmnoooxxjxxjjfsrivotqu,0,15,5,0
pLAwLwPAzPQcbbdfgkjkjmmnooohhkhjeaetqfsehwo,0,15,4,0
pLAMvLPwMMQbcbdeihkjmnnomooxxjxxeejvmehiblp,0,15,4,0
pLAMvLMPzPQbcbdehikjjlonnoohhjhhqhfnbhanwah,0,15,5,0
pLAMvLMPwMQbcbdehikjjlmnooohhjhhqhfnbanolll,0,15,5,0
pLAMvLMPzPQbcbdehikjjlonnoohhjhhqhfnbhqnwax,0,15,5,0
pLAMvLMMwMQbcbdejhkkljmonooxxjxxqxvgafbeoii,0,15,5,0
pLAMvLzAPMQbcbdejkkljmlnoooxxjxxqqjlfhtoemq,0,15,4,0
nLAMLvQLPkbcbdegiijklmmmxxjxxjaffxfsss,0,13,4,0
pLAMvLMwPAQbcbdeihkjknnmoooxxjxxuxvnbhkotum,0,15,5,0
pLAMLvQzLPQbcbdegiijklononoxxjxxjafftwaxaiw,0,15,6,0
pLAMLvQzLAQbcbdegiijknnmoooxxjxxjafftaxoaac,0,15,6,0
pLAMLvQzLPQbcbdegiijklononoxxjxxjafftwqxqiw,0,15,6,0
pLAMLvQvPPQbcbdegiijlnonoonxxjxxjafffsqsxxf,0,15,6,0
pLAMLvMMwPQbcbdegikjjlmonooxxjxxjaaoompsfww,0,15,6,0
pLAMLvQLzAQbcbdegiijklmnoooxxjxxjaffxfslpss,0,15,6,0
pLAMLvwMMPQbcbdegjijmloonnoxxjxxjmfnlotuhhf,0,15,6,0
pLAMLvwQLPQbcbdegjikjmononoxxjxxjmfhncaqxeo,0,15,6,0
pLAMLvwQLPQbcbdegjikjnmmoooxxjxxjmfhnaswmoo,0,15,6,0
pLAMLvwQLPQbcbdegjikjnmmoooxxjxxjmfhnaswdof,0,15,6,0
pLAMLvwQzPQbcbdegjikjlnonooxxjxxjmfhnoupmpr,0,15,6,0
pLAMLvwMMPQbcbdegjijmlonnooxxjxxjmfnlkxhhxf,0,15,6,0
pLAMLvwMLQQbcbdegjijolmnonoxxjxxjmfnafswhnx,0,15,6,0
pLAMLvwQLPQbcbdegjikjmmonooxxjxxjmfhncsaeoo,0,15,6,0
pLAMLvwLQPQbcbdegjmjlnmomooxxjxxjmanpbvxcud,0,15,6,0
pLAMLvwMzQQbcbdegjijmoonnnoxxjxxjmfnbltswnd,0,15,6,0
pLAMLvwMPPQbcbdegjijmlnnoooxxjxxjmfnboswexe,0,15,6,0
pLAMLvwQLPQbcbdegjikjnmmoooxxjxxjmfhnqswdoo,0,15,6,0
pLAMLvwQLPQbcbdegjikjmnonooxxjxxjmfhncqahpo,0,15,6,0
pLAMLvwQLPQbcbdegjikjnmmoooxxjxxjmfhnqswmof,0,15,6,0
pLAMLvwQzMQbcbdegjikjlnnoooxxjxxjmfhnotmxxv,0,15,6,0
pLAMLvMMvQQbcbdegjkijnmoonoxxjxxjmafnhbxllf,0,15,6,0
pLAMLvwQzAQbcbdegjikjlmnoooxxjxxjmfhnosuacc,0,15,6,0
pLAMLvwMLQQbcbdegjijlnonoonxxjxxjmfnociwhhv,0,15,6,0
pLAMzvLMAAQbcbdefkimlllnooohhjhhhadankgutdd,0,15,4,0
pLAMzLLPMzQcbbdefhjklkmnooohhkhhhcxcajtmaff,0,15,5,0
pLAMzvLwMQQbcbdefkilmnmmoooxxjxxxaxwxaxlqrv,0,15,5,0
pLAMzLvMMAQbcbdefhljkmlnooohhjhhhknvfdcdlmm,0,15,4,0
pLAMzLvMQzQcbbdefhljklmnooohhkhhhcsvjcmlett,0,15,4,0
pLAMzLvAPAQcbbdefhllkmnlooohhkhhhcccjauvade,0,15,5,0
pLAMzvLPMMQcbbdefjmmknlmoooqqnqqqpvsfavguks,0,15,4,0
pLAMzLvLQAQcbbdefhjklnlmooohhkhhhcwrcmvpalt,0,15,4,0
pLAMzLvLQMQcbbdefhmnkklnooohhkhhhcaaccveskb,0,15,5,0
pLAMLvvPMQQbcbdegjnklonmnooxxjxxjjabdadovbc,0,15,5,0
pLAMLvALwQQbcbdegijlmolmnooxxjxxjasaeabgoda,0,15,5,0
pLAMvLPLMAQcbbdeijikmllnoooqqnqqqagrappwdee,0,15,5,0
pLAMvLzALQQcbbdeikilonnmmoohhkhhaxcadhqogrw,0,15,3,0
pLAwLMvwQAQcbbdfghlklmnlooohhkhjebiojcsvpuu,0,15,4,0
pLAwLMvAQzQcbbdfghljlkmnooohhkhjebmejwvaajr,0,15,4,0
pLAMvLLPwQQcbbdeikmljolonnoqqnqqqravfictjro,0,15,4,0
pLAMvLvMQPQcbbdeikljnmommooqqnqqqvffapaxxjr,0,15,5,0
pLALLMvLQMQcbbefgiknknmnoooqqnnefasavuvetll,0,15,3,0
pLAwvLMMAAQbcbdgkklmlmlnoooxxjxxvvmixaxavns,0,15,3,0
pLAwLwwwQAQcbbdfghjnlllmooohhkhjejqfbgjgpuu,0,15,3,0
pLAMvLLMwQQbcbdehikmkloonnoxxjxxqgrarjtawnc,0,15,3,0
pLAwLwzAAPQcbbdfgkjjmlnnooohhkhjeaueabauqlf,0,15,3,0
pLAMvLwwQPQcbbdejhlmknnoonoqqnqqeeatnmmovoc,0,15,3,0
pLAMvLPLMAQbcbdeihkmlklnoooxxjxxeejaagmgimm,0,15,4,0
pLAMvLzzAQQbcbdejklnjmmmoooxxjxxqqlafhxckbc,0,15,3,0
pLAMLvPMzAQbcbdegkjilmlnoooxxjxxjjrfhahbltt,0,15,4,0
pLAwLwPzQzQcbbdfgkjjmllnooohhkhjeaeeavvaurr,0,15,4,0
pLAMvLAMMzQbcbdeihjklkmnoooxxjxxexaeaejipff,0,15,5,0
pLAMvLAAMzQbcbdejijiklmnooohhjhhahmcaaaathh,0,15,6,0
pLAMvLMMMzQbcbdejiiilkmnooohhjhhahwcaoaapbb,0,15,5,0
pLAMvLMMMzQbcbdejhkkljmnoooxxjxxqxvgafqeabb,0,15,5,0
pLAMLvMMMzQbcbdegikjjlmnoooxxjxxjaaoomeaapp,0,15,6,0
pLAwLwLMzQQcbbdfgjimlnmonoohhkhjetjafaraxif,0,15,2,0
pLAMvLMwwQQbcbdejhkilonmonohhjhhaqkcxavnrbk,0,15,2,0
pLAMLvLAPMQbcbdeglijknmonooxxjxxfaffjaaafhh,0,15,3,0
pLAwLwLvQQQcbbdfgjonmlmononhhkhjeeanrosrogj,0,15,3,0
pLAwLwPPzMQcbbdfgkjlkmnnooohhkhjelemeklettn,0,15,3,0
pLAMLvvMMQQbcbdeginmoolnmonxxjxxjflualutorg,0,15,3,0
pLAMvLvAMQQbcbdeikjnoomnmonxxjxxujvaautitlo,0,15,4,0
pLALLwwwPQQcbbefghlolomnnonqqnnefnnanxelubc,0,15,2,0
pLALLLwwAQQbcbegihkklnmonoohhjslavlfsihlcvv,0,15,2,0
pLAwLwLAMPQcbbdfgkjjmnonmoohhkhjeuuealulgqf,0,15,2,0
pLAwvLMLMQQbcbdghklmlonlonoxxjxxojxaxaxxfof,0,15,2,0
pLAMvLPLwQQbcbdeihjmlnlonooxxjxxeefaathkwck,0,15,2,0
pLAMLvPLwQQbcbdegkjlkmononoxxjxxjjrabpbwbfb,0,15,4,0
pLAwLMvMQzQcbbdfghkmklmnooohhkhjebiaobraqko,0,15,3,0
pLAMLvAwMPQbcbdegijklmmnoooxxjxxjawaewgoqdi,0,15,4,0
pLAMzLvMMPQcbbdefhljkmnnooohhkhhhcnvjmqqnwj,0,15,3,0
pLAMLvPwPMQbcbdegkjinnmmoooxxjxxjjrfalaoahq,0,15,4,0
pLAwLMvMMPQcbbdfghkmkmonnoohhkhjebiaoraxihw,0,15,3,0
pLAMzLvMLQQcbbdefhljmnnoonohhkhhhcnvmdpqqww,0,15,3,0
pLAMLvPwPPQbcbdegkjinnnmoooxxjxxjjrfalsofss,0,15,4,0
pLALLwMvQMQcbbefghinmnmmoooqqnnefnuaexegvnc,0,15,2,0
pLALLLwwMQQbcbegihklnlnoonohhjslavlnxvievck,0,15,2,0
pLAMzvPwLQQbcbdefjkimlnonooxxjxxxtaxaxwgcgg,0,15,4,0
pLAMzvLMAAQcbbdefjimmklnooohhkhhhamatbjubss,0,15,4,0
pLAMzvLMAPQcbbdefjimlmoonnohhkhhhaeaglaiejk,0,15,4,0
pLAwLvAAMMQcbbdfhikklnlnooohhkhjojuhuunoaaa,0,15,3,0
pLALLLvAPQQbcbegilkomkmmnoohhjslilaasnbnegg,0,15,3,0
pLAwvvAPQAQcbbdhijmjkmlnooohhkhbvcajgewxorr,0,15,3,0
pLAwvLAMLQQcbbdgkijkknomonoqqnqqkfjoogjwfnj,0,15,4,0
pLAwvLMQLMQcbbdgjijllnmnoooqqnqqfffdhdxfjjb,0,15,4,0
pLAwLMLwzQQcbbdfghjjlmnoonohhkhjebdefreequg,0,15,5,0
pLAwLMLwAPQcbbdfghjjlmnoonohhkhjebdejritdus,0,15,5,0
pLAwLMwzMMQcbbdfghikmnlonoohhkhjebwxaavagff,0,15,5,0
nLAwLMwPMkcbbdfghikkkmmmhhkhjebwxgfatt,0,13,3,0
pLAwLMwPLPQcbbdfghiklnnmooohhkhjebwxfalefnn,0,15,5,0
pLAwLMwzwQQcbbdfghikknnooonhhkhjebwxfataggf,0,15,5,0
pLAwLMwPvQQcbbdfghikknonoonhhkhjebwxgamtffb,0,15,5,0
pLAwLMwPLAQcbbdfghiklnmnooohhkhjebwxfaqlffw,0,15,5,0
pLAwLMwzMAQcbbdfghiklmnnooohhkhjebwxfallfff,0,15,5,0
pLAwLMwzAMQcbbdfghikmlnonoohhkhjebwxavlagfv,0,15,5,0
pLAwvLMQwPQbcbdgkkilljmnoooxxjxxvvvphfoobbb,0,15,4,0
pLAwLMLMvQQcbbdfghjjknomnoohhkhjebdedtiecks,0,15,5,0
pLAwLvAAwQQcbbdfhikkllnoonohhkhjojuhunovvov,0,15,3,0
pLALLLzLMQQcbbefjiklklmonooqqnneaensongpghh,0,15,3,0
pLAwvvAPQAQcbbdhijmjkmnnooohhkhbvcajgehxaor,0,15,3,0
pLAwvLAMLQQcbbdgkijkknomonoqqnqqkfjoogjwfjj,0,15,4,0
pLAwvLMQLMQbcbdgkkillmnonooxxjxxvvvphqavnwb,0,15,4,0
pLAwLMLwAPQcbbdfghjjlmnoonohhkhjebdejritdub,0,15,5,0
pLAwLMLwzQQcbbdfghjjlmnoonohhkhjebdefreiqub,0,15,5,0
pLAwLMwzLQQcbbdfghikolnnoonhhkhjebwxavllggg,0,15,5,0
nLAwLMwPMkcbbdfghikkkmmmhhkhjebwxgfaat,0,13,3,0
pLAwLMwPLAQcbbdfghiklnmnooohhkhjebwxfaqlfww,0,15,5,0
pLAwLMwPvQQcbbdfghikknonoonhhkhjebwxgaetffb,0,15,5,0
pLAwLMwzAMQcbbdfghikmlnonoohhkhjebwxavltgvg,0,15,5,0
pLAwLMwPLPQcbbdfghiklnnmooohhkhjebwxfaleffn,0,15,5,0
pLAwLMwzPPQcbbdfghiknmnmooohhkhjebwxaallaff,0,15,5,0
pLAwLMwzwQQcbbdfghikknnooonhhkhjebwxfaaaggf,0,15,5,0
pLAwvLMQMLQcbbdgjijllkmonooqqnqqfffdhvedbaa,0,15,4,0
pLAwLMLMvQQcbbdfghjjknomnoohhkhjebdedtieckr,0,15,5,0
nLAwLwLMQkcbbdfhlijkkmmmhhkhjaejpssvww,0,13,4,0
pLAwvLMMAPQbcbdgkijlkmonnooxxjxxvrjafxfwjov,0,15,5,0
pLAwvLMMMAQbcbdgkkimjnnmoooxxjxxvvvlfapfape,0,15,4,0
pLALLLvAQPQbcbegilklknoonnohhjslalanolddqqd,0,15,4,0
pLAwvAPvAQQbcbdhijkmmonnoonhhjhhajaahnjbjjo,0,15,5,0
pLAwLwLwPQQcbbdfgjllkmonnoohhkhjeeujcvcsnof,0,15,4,0
pLAwLwvwQQQcbbdfglnmkmoomnohhkhjeuawcbbcgnb,0,15,3,0
pLAwvLMQvQQbcbdghkllkomonnoxxjxxojqafaurrnv,0,15,3,0
pLAwLwLwAQQcbbdfgklmnkoomnohhkhjepuawoupnba,0,15,3,0
pLAwLwLwPQQcbbdfgjlklmonnoohhkhjeeuksvcsnof,0,15,4,0
pLAwLwvwQQQcbbdfglnkmmoomnohhkhjeuakwbbcrnb,0,15,3,0
nLAwLwPLQkcbbdfhhjlmkmlmhhkhjajmawbbbb,0,13,4,0
pLAwLwPvQPQcbbdfgkjmnlloonohhkhjexeawccxpbp,0,15,4,0
pLAwLMLvPQQcbbdfghjkmnmnooohhkhjebdsrngohmm,0,15,5,0
pLAwLMLvPQQcbbdfghjknomnoonhhkhjebdsrinoumf,0,15,5,0
pLAwLMLLPMQcbbdfghklkmnmooohhkhjebuavctbabb,0,15,5,0
nLAwLMLMMkcbbdfghkjjkmmmhhkhjebuadviih,0,13,3,0
pLAwLMLvPQQcbbdfghkkmnonoonhhkhjebuvcnpoapb,0,15,5,0
pLAwLMLwwQQcbbdfghkjkomonnohhkhjebuavichddk,0,15,5,0
pLAwLMLLzQQcbbdfghkjkmnnooohhkhjebudvgaaiho,0,15,5,0
pLAwLMLvQMQcbbdfghklkmnoonohhkhjebuvvcnauba,0,15,5,0
pLAwLMLvQMQcbbdfghkmknlmooohhkhjebubvcnbaaa,0,15,5,0
pLAwLMLLPMQcbbdfghklknmnooohhkhjebuavesaeef,0,15,5,0
nLAwLwLQPkcbbdfhkilklmmmhhkhjaajieoaha,0,13,4,0
pLAwLwPvQMQcbbdfhhjmkmlonoohhkhjajmwbbbdcaa,0,15,6,0
pLAwLwPvAQQcbbdfhhjmknmoonohhkhjajmwbbghhbh,0,15,6,0
pLAwLwLMzQQcbbdfhkiknmoomnohhkhjaajemjaanak,0,15,6,0
pLAwLwLMPAQcbbdfhkiklnmnooohhkhjaajeoajaiic,0,15,6,0
pLAwLwLMPMQcbbdfhkikmlnonoohhkhjaajegfhaiif,0,15,6,0
pLAwLwLMzQQcbbdfhkiknmoomnohhkhjaajemjqanav,0,15,6,0
pLAwLwPMLPQcbbdfhjkiklnonoohhkhjaaajejigogo,0,15,6,0
pLAwLwLQzMQcbbdfhkilkmnnooohhkhjaajiemhaggg,0,15,6,0
pLAwLMLwPAQcbbdfhikknknmooohhkhjaoeqlbdotub,0,15,6,0
pLAwLwPLPMQcbbdfgkjjlmlonoohhkhjexemckchfhh,0,15,4,0
pLAwLMLzzQQcbbdfghjkknmoonohhkhjebdusdktims,0,15,5,0
pLAwLwLwPQQcbbdfgjllkmonnoohhkhjeeujcvcsgof,0,15,4,0
pLAwLwvAPQQcbbdfglkmkmnmooohhkhjeuawcbcgnbb,0,15,3,0
pLAwvLMQLPQbcbdghkllkmmonooxxjxxojqafiurnvv,0,15,3,0
pLAwLwLwPQQcbbdfgklnmkmmooohhkhjepuwboovnbb,0,15,3,0
pLAwLwLwPQQcbbdfgjlklmonnoohhkhjeeuksvcsgof,0,15,4,0
pLAwLwvAPQQcbbdfglkkmmnmooohhkhjeuakwbcrnbb,0,15,3,0
nLAwLwPwQkcbbdfhhjklkmmmhhkhjajmawbbbb,0,13,4,0
pLAwLwPvPQQcbbdfgkjnlmlmooohhkhjexewcocsbbb,0,15,4,0
pLAwLMLvPQQcbbdfghjknomnoonhhkhjebdsrigoumf,0,15,5,0
pLAwLMLvPQQcbbdfghjkmnmonoohhkhjebdsrngajmm,0,15,5,0
pLAwLMLvPQQcbbdfghkkmonoonnhhkhjebuvctbaabb,0,15,5,0
nLAwLMLMMkcbbdfghkjjkmmmhhkhjebuadvhih,0,13,3,0
pLAwLMLvQMQcbbdfghklkmnoonohhkhjebuvvcnpabp,0,15,5,0
pLAwLMLLzQQcbbdfghkjkmnnooohhkhjebudvgaaihb,0,15,5,0
pLAwLMLLPMQcbbdfghklknmnooohhkhjebuavesaaef,0,15,5,0
pLAwLMLvPQQcbbdfghkkmnonoonhhkhjebuvcnaoapb,0,15,5,0
pLAwLMLzPPQcbbdfghklkmononohhkhjebuavclalak,0,15,5,0
pLAwLMLwwQQcbbdfghkjkomonnohhkhjebuavhchddk,0,15,5,0
nLAwLwLMQkcbbdfhkiklmmlmhhkhjaajeoggjg,0,13,4,0
pLAwLwPwAAQcbbdfhhjklknmooohhkhjajmawbacacb,0,15,6,0
pLAwLwPvAQQcbbdfhhjmknmoonohhkhjajmwbbgaabh,0,15,6,0
pLAwLwLMzQQcbbdfhkiknmmoonohhkhjaajemjvaaav,0,15,6,0
pLAwLwLMMMQcbbdfhkiklnmnooohhkhjaajeoajaaag,0,15,6,0
pLAwLwLMzQQcbbdfhkiknmmoonohhkhjaajemjvaqak,0,15,6,0
pLAwLwLMPMQcbbdfhkikmlnonoohhkhjaajegfhaito,0,15,6,0
pLAwLwPMLPQcbbdfhjkiklmonoohhkhjaaajejagooo,0,15,6,0
pLAwLwLMPAQcbbdfhkiknmlmooohhkhjaajemgjgmoo,0,15,6,0
pLAwLMLwPPQcbbdfhikknkmnooohhkhjaoeqlbouilr,0,15,6,0
pLAwLwPLzQQcbbdfgkjjllmnooohhkhjexemccsfppp,0,15,4,0
pLAwLMLzzQQcbbdfghjkknmoonohhkhjebdusdwtims,0,15,5,0
pLAwLMLMvQQcbbdfhikklommnoohhkhjaoeqaadagkf,0,15,6,0
pLAwLMLMvQQcbbdfhikklonnnoohhkhjaoeqaalhgsv,0,15,6,0
pLAwLLzQzAQcbbdfjiillmnlooohhkhjojcutalcekk,0,15,5,0
pLAwLLzQzAQcbbdfjiillmnlooohhkhjoocuialcekk,0,15,5,0
pLAwLwPMPzQcbbdfhjkikmlnooohhkhjaaajembaaai,0,15,6,0
pLAwvLwQMMQcbbdghljmlmnoonoqqnqqcxvdxeaawkf,0,15,3,0
pLAwLLvQLQQcbbdfilmlnonmloohhkhjwpueaabvbnb,0,15,3,0
pLAwLvLzQQQcbbdfkjnomnlmomohhkhjajattqofkks,0,15,4,0
pLAwLvPzPQQcbbdfkljnlmlnooohhkhjaajtlqgbcvj,0,15,3,0
pLAwLLPzPPQcbbdfihklmnloonohhkhjwwxlaacxpbp,0,15,4,0
pLAwLLLAzQQcbbdfhlilmnmoonohhkhjkhceascccgo,0,15,5,0
pLAwLLLALQQcbbdfhlilmnolnoohhkhjkhceavcbofn,0,15,5,0
pLAwLvPAMMQcbbdfklijmmlonoohhkhjaacjtlgasll,0,15,5,0
nLAwLLPMMkcbbdfhjijllmmmhhkhjgfcjtliid,0,13,3,0
pLAwLvLAMQQcbbdflijnnlnmooohhkhjacjtlgbfgfg,0,15,5,0
pLAwLvQAvQQcbbdfjikiknononohhkhjojucpblbhcl,0,15,5,0
pLAwLLLMzQQcbbdfhijmmolnnoohhkhjgcjtlibffdh,0,15,5,0
pLAwLvLAQAQcbbdflijnmnlnooohhkhjacjttlgblaa,0,15,5,0
pLAwLvLAQPQcbbdfkijnlnoomonhhkhjacjtllaagab,0,15,5,0
pLAwLvPQLMQcbbdfikiklmnmooohhkhjjucppagoqpp,0,15,5,0
pLAwvAPMwMQcbbdihkijllmonoohhkhhaavnahchakk,0,15,5,0
pLAwLLPPLMQcbbdfihkljmlonoohhkhjwwxlfkchfhh,0,15,4,0
pLAwLLLQLPQcbbdfhliljmnonoohhkhjkhcefkcakpe,0,15,5,0
pLAwvLwQMAQcbbdghljmlmnmoooqqnqqcxvdxeapwff,0,15,3,0
pLAwLLvQPPQcbbdfilmlknmlooohhkhjwpueaavbnbb,0,15,3,0
pLAwLvLzQQQcbbdfkjnomnlmomohhkhjajattqofkbs,0,15,4,0
pLAwLvAPzQQcbbdfjilknmmmooohhkhjojuqankgnbb,0,15,3,0
pLAwLLPzzQQcbbdfihklmnlnooohhkhjwwxlaocsbbb,0,15,4,0
pLAwLLLALQQcbbdfhlilmnolnoohhkhjkhceavcbofg,0,15,5,0
pLAwLLLAzQQcbbdfhlilmnmoonohhkhjkhceaocccgj,0,15,5,0
pLAwLvLAMQQcbbdflijnnlmlooohhkhjacjtlgggffs,0,15,5,0
nLAwLLPMMkcbbdfhjijllmmmhhkhjgfcjtliad,0,13,3,0
pLAwLvLAQAQcbbdflijnmnlnooohhkhjacjttlgblal,0,15,5,0
pLAwLLLMzQQcbbdfhijmmolnnoohhkhjgcjtlibffdd,0,15,5,0
pLAwLvPQLMQcbbdfikiklmnmooohhkhjjucppagoqqp,0,15,5,0
pLAwLvLAMQQcbbdflijnnlnmooohhkhjacjtlgbfgff,0,15,5,0
pLAwLvPAMMQcbbdflkijmmnnooohhkhjaacjtlffahl,0,15,5,0
pLAwLvQAvQQcbbdfjikiknononohhkhjojucpblblcl,0,15,5,0
pLAwvAPMwPQcbbdihkijlloonnohhkhhaavnahhaaac,0,15,5,0
pLAwLLPPvQQcbbdfihkljlmnooohhkhjwwxlfcsfppp,0,15,4,0
pLAwLLLQLPQcbbdfhliljmnonoohhkhjkhcefkcawpe,0,15,5,0
pLALLLAPLMQcbbegjihlklnnoooqqnnaaensrnagkfb,0,15,6,0
pLALLLAPLMQcbbegjihlklnnoooqqnnaaensrnhgkfg,0,15,6,0
pLLLALAzAQPcdgfeihhjllmmnooiraauuhhkhwkjxqw,0,15,5,0
pLLLALAMLQPcdgfeihhkllmmnooiraauuhhmdorrrqn,0,15,5,0
pLALLwwAAAQcbbegghljkmlnoooqqnnannbnsabelmm,0,15,6,0
pLALLLAwPMQcbbegjihknmlmoooqqnnaaenqadxfipu,0,15,5,0
